"globalid";"LOCALIDAD";"COD_LOCALIDAD";"UBIC";"CTL1";"P5";"P6";"P7";"P7S1A";"P7S1B";"P9";"P10";"P11";"P11S3";"P12";"no_sabe_edad_fecha";"P13";"P14S1";"P14S2";"P14S3";"P14S4";"P14S5";"P14S6";"P14S7";"P14S8";"P15";"P16";"P16S1";"P17";"P17_2";"P17_3";"P18S1";"P18S2";"P19";"P20";"P21";"P22S1";"P22S2";"P22S3";"P22S4";"P22S5";"P22S6";"P22S7";"P23S1";"P23S2";"P23S3";"P23S4";"P23S5";"P23S6";"P23S7";"P23S8";"P23S9";"P23S10";"visita_municipio";"visita_pais";"ninguna_ciudad_f24";"P25S1";"P25S2";"P25S3";"P25S4";"P25S5";"P26";"P27";"P28";"P28_1S1";"P28_1S2";"P28_1S3";"P28_1S4";"P28_1S5";"P28_1S6";"P28_1S7";"P28_1S8";"P28_1S9";"P28_1S10";"P28_1S11";"P28_2";"P29S1";"P29S1A1";"P29S2";"P29S2A1";"P29S3";"P29S3A1";"P29S4";"P29S4A1";"P29S5";"P29S5A1";"P30S1";"P30S1A1";"P30S2";"P30S2A1";"P30S3";"P30S3A1";"P30S4";"P30S4A1";"P30S5";"P30S5A1";"P30S6";"P30S6A1";"P30S7";"P30S7A1";"P30S8";"P30S8A1";"P30S9";"P30S9A1";"P30_1";"P30_2";"P31";"P31S1";"P32";"P33S1";"P33S2";"P33S3";"P33S4";"P33S5";"P33S6";"P33S7";"P33S8";"P33S9";"P34";"P35S1";"P35S2";"P35S3";"P35S4";"P35S5";"P36";"P37S1";"P37S2";"P37S3";"P37S4";"P37S5";"P37S6";"P37S7";"P37S8";"P37S9";"P37S10";"P37_1";"P38";"P38_1";"P39";"P39_1";"P39_2";"P39_3";"P40";"P40S1A";"P40S1B";"P40S2";"P41";"P42";"P43";"P44";"P45";"RES_FIN"
"{E06607C7-1AD1-4E13-BB46-F1A971BDBAC6}";"Usme";5;1;2;8;;1;"Usme";"5";3;1;1;;"34";0;6;4;4;4;4;4;4;4;4;1;4;6;2;6;1;"5";0;1;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;18;2;;1;25;2;;2;;2;;2;;2;;2;;1;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;5;;"1";"Elaborar artesanías y obras de arte";;;1;4;0;2;1;2;;;;1
"{D11FCE95-920E-4D62-B4A1-1F0CA63EEA8A}";"Usme";5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"28";1;1
"{1B3F5273-3FFC-4159-B1C1-147805B0201E}";"Usme";5;1;2;8;;1;"Usme";"5";3;1;1;;"52";0;6;4;4;4;4;4;4;4;4;1;3;5;2;1;6;"2";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;5;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;18;1;30;1;15;2;;2;;2;;2;;2;;2;;2;2;2;;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;"8,9";"Construir";"Reparar";;2;;;;1;1;;;;1
"{0C6A91FD-C283-4FC0-9EE7-6DD6EA91E1B8}";"Usme";5;1;2;8;;1;"Usme";"5";3;1;1;;"36";0;6;4;4;4;4;4;4;4;4;1;4;6;2;5;1;"2";5;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;18;1;8;2;;2;;2;;2;;2;;2;;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;3;"2,6";"Vender";"Vigilar";;2;;;;1;1;;;;1
"{B24A50EE-2323-4B21-B89B-9EA7A91D8B7B}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;2;2;;"59";0;1;4;4;4;4;4;4;4;4;1;5;10;6;10;;"4";0;2;1;6;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;2;9;3;1;2;2;2;2;2;2;2;1;2;2;1;10;1;2;2;;2;;2;;2;;2;;1;;2;;1;13;2;;1;;1;;2;;2;;2;5;1;1;;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;1;2;1;1;1;2;2;2;2;2;3;6;"1";"Elaborar artesanías y obras de arte";;;2;;;;2;1;;;;1
"{3177C9CA-3D47-40FD-8A96-2CB2E17754B9}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";4;1;3;1;"32";0;6;4;4;4;4;4;4;4;4;1;3;999;6;1;5;"1";1;1;9;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;1;15;1;15;2;;2;;2;;2;;2;;2;;2;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;1;1;2;2;2;2;2;1;1;2;"2";"Vender";;;2;;;;1;2;;;;1
"{668471EE-C5CA-4E74-978F-688D098A2125}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"43";0;6;4;4;4;4;4;4;4;4;1;4;999;6;1;2;"2";2;1;5;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;;1;14;1;14;1;14;2;;2;;2;;2;;2;;2;1;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;1;2;3;"9";"Reparar";;;2;;;;1;2;;;;1
"{2025985C-3AEF-4742-9BDE-398235FD30C9}";"San Cristóbal";4;1;2;8;;1;"Rafael Uribe Uribe";"18";3;1;1;;"50";0;6;4;3;4;4;4;4;4;4;2;1;;6;2;5;"2";0;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;30;2;;2;;2;;2;;2;;4;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;3;2;5;"2";"Vender";;;1;1;0;2;1;2;;;;1
"{FED502DA-49EE-40FC-9A09-B3E0D99E3F16}";"San Cristóbal";4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"60";5;1
"{289F6CC2-128C-4D96-A543-B93AC67FF8C9}";"Usme";5;1;2;8;;1;"Usme";"5";3;1;1;;"35";0;6;4;4;4;3;2;2;4;4;1;4;6;2;1;11;"10";0;1;9;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;2;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;14;1;12;2;;2;;2;;2;;2;;2;;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;1;2;2;1;2;1;4;1;2;"2";"Vender";;;2;;;;1;2;;;;1
"{21E923A1-AA80-400D-81B3-86105F164B84}";"Usme";5;1;2;8;;1;"Usme";"5";3;1;2;;"30";0;6;4;4;4;4;4;4;4;4;1;5;11;6;5;11;"2";0;2;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;2;7;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;9;1;20;1;20;2;;2;;2;;2;;2;;2;;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;1;2;1;2;2;1;"2";"Vender";;;1;0;2;3;1;2;;;;1
"{244489F3-CFC7-465F-81AF-D729712782CD}";"Usme";5;1;2;8;;1;"Usme";"5";3;1;1;;"51";0;6;4;4;2;4;4;2;4;4;1;4;8;10;;;"6";0;3;1;1;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;2;6;1;1;2;2;2;2;2;2;2;2;2;1;2;9;2;;2;;2;;2;;2;;1;15;1;19;1;18;2;;1;50;2;;1;30;2;;2;;2;1;2;;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;5;"5,6";"Hacer múltiples tareas";"Vigilar";;1;5;0;3;1;2;;;;1
"{08A77472-37C8-4208-B452-EE8BD3D2B6CD}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"47";0;6;4;4;4;4;4;4;4;4;2;1;;6;11;;"30";0;1;8;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;2;;1;12;2;;2;;2;;2;;2;;2;;3;;1;2;7;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{9EFB5295-FA50-4D61-8FE9-F75EF5307B5C}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";11;1;1;;"54";0;6;4;4;4;4;4;4;4;4;1;4;999;6;11;;"38";0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;13;1;13;2;;2;;2;;2;;2;;2;;2;;2;1;1;2;7;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{03CB940D-6B52-4E8A-99A9-0951D306E989}";"Usme";5;1;2;8;;1;"Usme";"5";3;1;1;;"43";0;6;4;4;2;4;4;3;4;4;2;3;2;5;6;10;"15";6;1;1;11;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;1;1;2;9;5;;"5,6,2";"Hacer múltiples tareas";"Vigilar";"Vender";2;;;;1;2;;;;1
"{68675220-309C-4E27-AD19-72361DC4BC24}";"Usme";5;1;2;8;;1;"Usme";"5";3;1;1;;"24";0;6;4;4;4;4;4;4;4;4;1;4;7;6;5;1;"15";1;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;11;2;;1;12;2;;2;;2;;2;;2;;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;8;1;5;"5,9,2";"Hacer múltiples tareas";"Reparar";"Vender";2;;;;1;2;;;;1
"{159BF8F6-6F2D-4647-80A9-1BE70FA20B62}";"San Cristóbal";4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"43";5;1
"{3AE94F0C-1047-4368-9779-A81A0AA4F2DA}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"45";0;6;4;4;4;4;4;4;4;4;2;1;;5;2;6;"3";0;1;8;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;20;1;20;2;;2;;2;;2;;2;;2;;2;;2;2;2;;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;2;"5";"Hacer múltiples tareas";;;1;2;0;1;1;2;;;;1
"{D28C8B34-310D-484F-92D2-A400F8FBE68A}";"Usme";5;1;2;5;3;1;"Usme";"5";3;2;2;;"34";0;6;4;4;4;4;4;4;4;4;1;4;8;6;1;11;"3";6;1;9;5;2;1;2;2;2;1;2;1;1;2;2;2;2;2;1;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;30;1;29;2;;2;;2;;2;;2;;2;;3;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;1;1;1;1;1;2;2;1;1;5;"1,2,7";"Elaborar artesanías y obras de arte";"Vender";"Cocinar";1;3;0;3;2;1;;;;1
"{0FDE6879-E0D5-4BC9-A717-BEEDEA9756A6}";"Usme";5;1;2;8;;1;"Usme";"5";3;2;2;;"47";0;6;4;4;3;4;4;4;4;4;1;4;6;6;10;;"11";3;1;1;5;2;2;1;2;2;1;2;1;1;2;1;2;1;2;1;1;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;1;7;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;1;2;2;2;1;5;"1,7,9";"Elaborar artesanías y obras de arte";"Cocinar";"Reparar";2;;;;2;1;;;;1
"{D57B41B8-DC68-4548-9361-0FB1B92B6425}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;2;1;;"42";0;6;4;4;4;3;4;4;4;4;1;4;7;2;5;11;"20";0;1;12;12;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;1;9;4;1;2;2;2;2;2;2;2;1;2;2;2;11;2;;2;;2;;2;;2;;1;20;2;;1;20;1;20;2;;2;;2;;2;;2;;4;;2;;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;1;2;2;2;5;;"5";"Hacer múltiples tareas";;;2;;;;2;1;;;;1
"{96247FBF-1CA5-40BB-A369-B5694A96E2E6}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;2;1;;"44";0;6;4;4;4;4;4;4;4;4;2;1;;6;11;;"28";0;1;8;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;2;2;1;3;1;2;;;;;;;;;;;;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;1;1;5;"7";"Cocinar";;;2;;;;2;1;;;;1
"{BDBA1BA9-108D-48B4-A55F-EBAE318A04BE}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"28";0;6;4;4;4;4;4;4;4;4;2;1;;6;11;;"25";0;1;12;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;20;2;;1;18;2;;2;;2;;2;;2;;2;;3;;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;1;1;5;"5";"Hacer múltiples tareas";;;1;4;0;1;1;2;;;;1
"{CA698C59-C454-4E34-A41D-3DCAF5BE28BA}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";12;1;3;2;"33";0;6;4;4;4;4;4;4;4;4;2;1;;6;5;11;"12";0;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;1;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;1;10;2;;2;;2;;2;;2;;2;;3;;2;;;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;8;1;5;"6";"Vigilar";;;2;;;;1;2;;;;1
"{3AA0D3CC-18AA-4B56-B4BA-34901FA0D19B}";"Usme";5;1;2;8;;1;"Usme";"5";3;1;1;;"24";0;6;4;4;4;4;4;4;4;4;1;5;10;6;1;11;"12";2;1;1;1;2;2;1;2;2;1;2;2;1;2;1;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;11;1;12;1;12;2;;2;;2;;2;;2;;2;;2;1;1;1;;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;5;;"1,5,8";"Elaborar artesanías y obras de arte";"Hacer múltiples tareas";"Construir";1;0;6;6;1;2;;;;1
"{3CFDCE9F-869A-4EE8-B28C-427A748DF871}";"Usme";5;1;2;8;;1;"Usme";"5";3;1;1;;"32";0;6;4;4;4;4;3;3;4;4;1;4;8;6;1;11;"1";2;1;5;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;13;1;13;1;14;1;15;1;17;2;;2;;2;;1;27;2;1;1;1;;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;1;1;2;2;1;2;1;8;2;5;"2,5,9";"Vender";"Hacer múltiples tareas";"Reparar";1;2;3;2;1;2;;;;1
"{7B732F64-702D-42DC-89B2-741BE4495208}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;2;1;;"55";0;6;4;4;3;4;4;4;4;4;2;3;1;6;11;;"3";0;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;3;1;2;;;;;;;;;;;;;1;2;2;;2;;2;;2;;2;;2;;2;;1;17;2;;2;;2;;2;;2;;4;;1;2;1;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;2;1;8;5;;"2";"Vender";;;1;6;0;3;2;1;;;;1
"{3E46E8F5-0A5B-4529-BDC4-8CE0E3071D5E}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"75 años o más";0;6;4;4;4;4;4;4;4;4;1;3;3;6;5;11;"2";0;1;3;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;;2;;2;;2;;2;;2;;2;;1;34;2;;2;;2;;2;;2;;4;;1;2;7;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;5;;"8";"Construir";;;1;40;0;4;1;2;;;;1
"{50025A32-2DA3-436F-A9FA-61A2475ED413}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"56";0;6;4;4;4;4;4;4;4;4;1;3;3;6;5;10;"30";0;1;5;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;9;3;1;2;1;2;2;1;1;2;2;2;1;2;9;2;;2;;2;;2;;2;;1;11;1;15;1;15;1;20;1;20;1;18;2;;2;;1;40;2;2;1;2;7;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;1;1;1;1;2;2;5;"8";"Construir";;;1;18;0;6;1;2;;;;1
"{276238CD-3029-4FE2-8875-F11F64260D68}";"San Cristóbal";4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"36";5;1
"{6744273A-CA99-43FA-BBD8-733846B86D8C}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"57";0;6;4;4;2;4;4;4;4;4;1;3;3;6;5;10;"7";0;1;8;2;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;1;2;2;6;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;17;1;36;2;;2;;2;;2;;2;;2;;1;36;2;1;1;2;7;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2;8;1;3;"5";"Hacer múltiples tareas";;;1;16;0;4;1;2;;;;1
"{F78B7385-5CFC-4F0E-BA74-7B442201D7BA}";"San Cristóbal";4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"26";5;1
"{27254DEB-E147-43FA-9907-6F0BD4CCB345}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"60";0;6;4;4;4;4;4;4;4;4;1;3;5;6;11;;"25";0;1;1;11;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;10;2;;2;;2;;2;;2;;4;;2;;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;5;;"7";"Cocinar";;;2;;;;1;2;;;;1
"{738A5EA2-A710-434B-8EAE-75EDDFDF1257}";"San Cristóbal";4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"32";5;1
"{6DD83414-64CF-45F8-8987-7F5EF0690A8C}";"San Cristóbal";4;1;2;1;5;1;"San Cristóbal";"4";3;1;1;;"57";0;6;4;4;3;3;4;3;4;4;1;4;6;6;11;;"10";0;1;3;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;2;2;1;3;1;1;1;2;2;2;2;1;2;2;1;1;2;1;1;1;2;;2;;2;;2;;2;;2;;2;;1;10;2;;2;;2;;2;;2;;4;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;8;2;3;"5";"Hacer múltiples tareas";;;1;4;0;3;1;2;;;;1
"{D9FA588D-4125-47E7-BD21-841E9BD083BF}";"San Cristóbal";4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;"60";1;1
"{808A3547-BC39-43B0-971D-2EB7872D6A02}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"63";0;6;4;4;3;4;4;4;4;4;2;1;;6;11;;"30";0;1;1;5;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;8;1;2;;;;;;;;;;;;;1;1;2;;2;;2;;2;;1;12;2;;2;;2;;2;;2;;2;;2;;2;;1;;2;;;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;1;1;2;"5";"Hacer múltiples tareas";;;1;5;0;6;1;2;;;;1
"{65AC64A7-256F-4A2E-9006-229AFF8A3273}";"Usme";5;1;2;8;;1;"Usme";"5";3;1;1;;"36";0;6;4;4;4;3;4;4;4;4;1;4;6;6;5;3;"15";5;1;1;1;1;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;10;2;;2;;2;;2;;2;;1;13;1;13;2;;1;13;1;13;2;;2;;2;;2;;5;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;6;;"6,2,7";"Vigilar";"Vender";"Cocinar";1;0;0;6;1;2;;;;1
"{C0EC0383-C6DD-47A5-93AD-7F4F84C8E4AF}";"Usme";5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"50";4;1
"{707837CE-2CE0-4182-9A32-EE6D66BE7302}";"San Cristóbal";4;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"30";0;6;4;4;4;4;4;4;4;4;1;4;7;6;5;11;"14";0;1;1;2;1;2;1;2;2;2;2;2;1;1;1;2;1;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;2;2;2;3;2;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;16;1;18;2;;1;18;2;;2;;2;;2;;2;;4;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;8;2;5;"2";"Vender";;;1;2;0;3;1;2;;;;1
"{D577AC98-405E-4462-A90A-B64F6276F467}";"San Cristóbal";4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"58";5;1
"{B21B8B7B-FF9D-4244-BD56-0B98251E05E6}";"San Cristóbal";4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"46";3;1
